Date,Open,High,Low,Close,Volume,headline_sentiment,summary_sentiment
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,121946500.0,0.07631786423453091,0.11775858174972949
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,64848400.0,0.19575757575757574,0.1055418771043771
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,61944600.0,0.10967682389760312,0.13114850725462482
2023-06-08,177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,50214900.0,0.0546550102902562,0.15874511649336004
2023-06-09,181.5,182.22999572753903,180.6300048828125,180.9600067138672,48870700.0,0.05370049703383036,0.0974148228314895
2023-06-12,181.2700042724609,183.88999938964844,180.97000122070312,183.7899932861328,54274900.0,0.1760254055708601,0.18453257320681565
2023-06-13,182.8000030517578,184.1499938964844,182.44000244140625,183.30999755859372,54929100.0,0.08531376262626263,0.1237266587000962
2023-06-14,183.3699951171875,184.38999938964844,182.0200042724609,183.9499969482422,57462900.0,0.09527041245791246,0.0957520058388114
2023-06-15,183.9600067138672,186.5200042724609,183.77999877929688,186.00999450683597,65433200.0,0.04423916031058888,0.11125197553768983
2023-06-16,186.72999572753903,186.9900054931641,184.2700042724609,184.9199981689453,101235600.0,0.07617093554593556,0.14909260240892894
2023-06-20,184.41000366210935,186.1000061035156,184.41000366210935,185.00999450683597,49799100.0,0.08354598617756512,0.10877557952119356
2023-06-21,184.8999938964844,185.41000366210935,182.58999633789065,183.9600067138672,49515700.0,0.07920757575757575,0.0886442784992785
2023-06-22,183.7400054931641,187.0500030517578,183.6699981689453,187.0,51245300.0,0.14046289967342598,0.11459442482468798
2023-06-23,185.5500030517578,187.55999755859372,185.00999450683597,186.67999267578125,53079300.0,0.05591170323928944,0.11809097750908096
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753903,185.2700042724609,48088700.0,0.0,0.0
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859372,50730800.0,0.0,0.0
2023-06-28,187.92999267578125,189.8999938964844,187.6000061035156,189.25,51216800.0,0.13388995777884666,0.12562850729517397
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789065,46347300.0,0.1235667832928107,0.12388562531003824
2023-06-30,191.6300048828125,194.47999572753903,191.25999450683597,193.97000122070312,85069600.0,0.10390829785457885,0.12363841477900456
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683597,192.4600067138672,31458200.0,0.1061356101704203,0.11008788386952945
2023-07-05,191.57000732421875,192.97999572753903,190.6199951171875,191.3300018310547,46920300.0,0.07958139083139083,0.10990746199897986
2023-07-06,189.83999633789065,192.0200042724609,189.1999969482422,191.80999755859372,45094300.0,0.07521175294612795,0.11371552059052059
2023-07-07,191.41000366210935,192.6699981689453,190.2400054931641,190.67999267578125,46778000.0,0.07589869281045751,0.1249721302662479
2023-07-10,189.25999450683597,189.9900054931641,187.0399932861328,188.6100006103516,59922200.0,0.0870978120978121,0.13403660153660152
2023-07-11,189.16000366210935,189.3000030517578,186.6000061035156,188.0800018310547,46638100.0,0.18692905733722062,0.1473165204032551
2023-07-12,189.67999267578125,191.6999969482422,188.47000122070312,189.7700042724609,60750200.0,0.08340528298861632,0.1365054914221581
2023-07-13,190.5,191.19000244140625,189.77999877929688,190.5399932861328,41342300.0,0.08209829386299974,0.12359842590234747
2023-07-14,190.22999572753903,191.17999267578125,189.6300048828125,190.69000244140625,41573900.0,0.12369609557109558,0.1316510225885226
2023-07-17,191.8999938964844,194.32000732421875,191.80999755859372,193.9900054931641,50520200.0,0.35714285714285715,0.10298220298220298
2023-07-18,193.3500061035156,194.3300018310547,192.4199981689453,193.72999572753903,48353800.0,0.17046528720036183,0.13472005118193817
2023-07-19,193.1000061035156,198.22999572753903,192.6499938964844,195.1000061035156,80507300.0,0.0894103896103896,0.11928781218781218
2023-07-20,195.08999633789065,196.47000122070312,192.5,193.1300048828125,59581200.0,0.08975393628874641,0.1243308635306827
2023-07-21,194.1000061035156,194.97000122070312,191.22999572753903,191.94000244140625,71917800.0,0.08705988455988456,0.12238454914794202
2023-07-24,193.41000366210935,194.91000366210935,192.25,192.75,45377800.0,0.08907312925170068,0.09011975623582767
2023-07-25,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,37283200.0,0.11726190476190476,0.06715757575757575
2023-07-26,193.6699981689453,195.63999938964844,193.32000732421875,194.5,47471900.0,0.1654073199527745,0.15111941930123746
2023-07-27,196.0200042724609,197.1999969482422,192.5500030517578,193.22000122070312,47460200.0,0.12495058769860357,0.15719622529146338
2023-07-28,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,48291400.0,0.1387145262145262,0.13840713228970805
2023-07-31,196.05999755859372,196.4900054931641,195.25999450683597,196.4499969482422,38824100.0,0.0,0.0
2023-08-01,196.2400054931641,196.72999572753903,195.27999877929688,195.6100006103516,35175100.0,0.16,0.07459595959595959
2023-08-02,195.0399932861328,195.17999267578125,191.8500061035156,192.5800018310547,50389300.0,0.06439828772418058,0.10379958170136741
2023-08-03,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,61235200.0,0.08250414593698176,0.08307266531147128
2023-08-04,185.5200042724609,187.3800048828125,181.9199981689453,181.9900054931641,115799700.0,0.10260382883526448,0.10763994989242513
2023-08-07,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,97576100.0,0.0825419782237964,0.10610810876232954
2023-08-08,179.69000244140625,180.2700042724609,177.5800018310547,179.8000030517578,67823000.0,0.12525719012787978,0.13733775563516942
2023-08-09,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,60378500.0,0.051094654964517976,0.11030870923850376
2023-08-10,179.47999572753906,180.75,177.60000610351562,177.97000122070312,54686900.0,0.05773196928857306,0.12228906313811974
2023-08-11,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,51988100.0,0.09010672765389746,0.14930136949004874
2023-08-14,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,43675600.0,0.05532708032708033,0.08313543599257885
2023-08-15,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,43622600.0,0.08601962707431457,0.13564487884800386
2023-08-16,177.1300048828125,178.5399932861328,176.5,176.57000732421875,46964900.0,0.059747317899491816,0.13281542129368215
2023-08-17,177.13999938964844,177.50999450683594,173.47999572753906,174.0,66062900.0,0.07410247798178832,0.13118797968474694
2023-08-18,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,61114200.0,0.1762145262145262,0.13393022820800599
2023-08-21,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,46311900.0,0.07231240981240981,0.1315414470261409
2023-08-22,177.05999755859375,177.67999267578125,176.25,177.22999572753906,42084200.0,0.10904230800064132,0.14708417078952793
2023-08-23,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,52722800.0,0.2288359788359788,0.17875156646170354
2023-08-24,180.6699981689453,181.1000061035156,176.00999450683594,176.3800048828125,54945800.0,0.07882073283858997,0.12329307996346686
2023-08-25,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,51449600.0,0.13260157598392894,0.1317350892377153
2023-08-28,180.08999633789062,180.58999633789065,178.5500030517578,180.19000244140625,43820700.0,0.06491261398176291,0.13309577538300943
2023-08-29,179.6999969482422,184.8999938964844,179.5,184.1199951171875,53003900.0,0.08946386946386947,0.1549808524808525
2023-08-30,184.94000244140625,187.8500061035156,184.7400054931641,187.6499938964844,60813900.0,0.06137937819756002,0.13431142614436595
2023-08-31,187.83999633789065,189.1199951171875,187.47999572753903,187.8699951171875,60794500.0,0.2534591605712295,0.14769421517445944
2023-09-01,189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,45732600.0,0.1858893280632411,0.15036466697710346
2023-09-05,188.27999877929688,189.97999572753903,187.6100006103516,189.6999969482422,45280000.0,0.1163662486938349,0.09362018762572949
2023-09-06,188.3999938964844,188.8500061035156,181.47000122070312,182.91000366210935,81755800.0,0.0786455865936998,0.12327270628567799
2023-09-07,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,112488800.0,0.021566107503607504,0.04344055635722302
2023-09-08,178.35000610351562,180.2400054931641,177.7899932861328,178.17999267578125,65551300.0,0.04806637806637807,0.10212951898609496
2023-09-11,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,58953100.0,0.12300585217251885,0.19978492407063836
2023-09-12,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,90370200.0,0.09067858585858586,0.10459380558835105
2023-09-13,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,84267900.0,0.05944656189221407,0.11985416623097782
2023-09-14,174.0,176.10000610351562,173.5800018310547,175.74000549316406,60895800.0,0.0757172418630752,0.13911029385566423
2023-09-15,176.47999572753906,176.5,173.82000732421875,175.00999450683594,109205100.0,0.0923555611055611,0.1323001227167894
2023-09-18,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,67257600.0,0.1237015943983157,0.11523961807773284
2023-09-19,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,51826900.0,0.04989145658263305,0.16068404634581104
2023-09-20,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,58436200.0,0.07352928874668005,0.1427455573997076
2023-09-21,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,63047900.0,0.08272432113341203,0.14591804681009224
2023-09-22,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,56725400.0,0.11885571400277281,0.13151560036319393
2023-09-25,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,46172700.0,0.07348137973137973,0.11511188629492201
2023-09-26,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,64588900.0,0.10271335807050093,0.1315919309442552
2023-09-27,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,66921800.0,0.06773971239488481,0.123700638214185
2023-09-28,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,56294400.0,0.05604035340877447,0.15312374952934685
2023-09-29,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,51814200.0,0.12785774410774411,0.11851122835497835
2023-10-02,171.22000122070312,174.3000030517578,170.92999267578125,173.75,52164500.0,0.10623092754240294,0.12054238061068663
2023-10-03,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,49594600.0,0.10970994283494284,0.1459789516039516
2023-10-04,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,53020300.0,0.09706734952521469,0.11692166693443505
2023-10-05,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,48527900.0,0.14504830472915578,0.11720785541811823
2023-10-06,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,57224100.0,0.1302820659424433,0.10208539800520933
2023-10-09,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,42390800.0,0.049305555555555554,0.16784681017635564
2023-10-10,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,43698000.0,0.11109919954259577,0.12490628998883715
2023-10-11,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,47551100.0,0.15559863339275104,0.18791594639021109
2023-10-12,180.07000732421875,182.33999633789065,179.0399932861328,180.7100067138672,56743100.0,0.11046897546897547,0.14666408343640486
2023-10-13,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,51427100.0,0.09885814668423364,0.15314480205784556
2023-10-16,176.75,179.0800018310547,176.50999450683594,178.72000122070312,52517000.0,0.03610931537598205,0.12173519721019721
2023-10-17,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,57549400.0,0.037450396825396824,0.13907360166288738
2023-10-18,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,54764400.0,0.06614583333333333,0.13195920151277293
2023-10-19,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,59302900.0,0.03898955773955774,0.0992069342069342
2023-10-20,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,64189300.0,0.17194472194472193,0.16192108817108816
2023-10-23,170.91000366210938,174.00999450683594,169.92999267578125,173.0,55980100.0,0.04639708488392699,0.12523150724936438
2023-10-24,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,43816600.0,0.09891774891774892,0.0975206611570248
2023-10-25,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,57157000.0,0.11835889071804566,0.13268778495891173
2023-10-26,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,70625300.0,0.06736600364051344,0.13290031500815816
2023-10-27,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,58499100.0,0.09343113127359702,0.13058243181041615
2023-10-30,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,51131000.0,0.11755401234567901,0.12947793911335578
2023-10-31,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,44846000.0,0.10407399114295665,0.14108462239388964
2023-11-01,171.0,174.22999572753906,170.1199951171875,173.97000122070312,56934900.0,0.1575138930836605,0.1405308819087889
2023-11-02,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,77334800.0,0.003801169590643276,0.05743534973798131
2023-11-03,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,79763700.0,0.14361286475869808,0.10469952501202501
2023-11-06,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,63841300.0,0.08363753363753364,0.14213737423964695
2023-11-07,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,70530000.0,0.09237214445006653,0.12010731151964918
2023-11-08,182.3500061035156,183.4499969482422,181.58999633789065,182.88999938964844,49340300.0,0.03138888888888889,0.14668733966650635
2023-11-09,182.9600067138672,184.1199951171875,181.80999755859372,182.41000366210935,53763500.0,0.07633287888158018,0.14708370121777736
2023-11-10,183.97000122070312,186.57000732421875,183.52999877929688,186.3999938964844,66133400.0,0.04886363636363636,0.12485717860717861
2023-11-13,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,43627500.0,0.0,0.0
2023-11-14,187.6999969482422,188.1100006103516,186.3000030517578,187.44000244140625,60108400.0,0.0,0.11666666666666665
2023-11-15,187.8500061035156,189.5,187.77999877929688,188.00999450683597,53790500.0,0.11336879064618792,0.13010078360249594
2023-11-16,189.57000732421875,190.9600067138672,188.6499938964844,189.7100067138672,54412900.0,0.045308229352347,0.13597294400216225
2023-11-17,190.25,190.3800048828125,188.57000732421875,189.69000244140625,50922700.0,0.059029536435786435,0.11989325604950604
2023-11-20,189.88999938964844,191.91000366210935,189.8800048828125,191.4499969482422,46505100.0,0.077416732926937,0.08197047000618429
2023-11-21,191.41000366210935,191.5200042724609,189.7400054931641,190.63999938964844,38134500.0,0.09326072597199359,0.11962795498710992
2023-11-22,191.4900054931641,192.92999267578125,190.8300018310547,191.30999755859372,39617700.0,0.07577003500614612,0.1463250227139116
2023-11-24,190.8699951171875,190.8999938964844,189.25,189.97000122070312,24048300.0,0.07723849206349206,0.1744663059163059
2023-11-27,189.9199981689453,190.6699981689453,188.8999938964844,189.7899932861328,40552600.0,0.17526681651681653,0.1666517383916988
2023-11-28,189.77999877929688,191.0800018310547,189.3999938964844,190.3999938964844,38415400.0,0.19609622056430565,0.20574858770071539
2023-11-29,190.8999938964844,192.08999633789065,188.97000122070312,189.3699951171875,43014200.0,0.17669713718820862,0.1604828460853562
2023-11-30,189.83999633789065,190.32000732421875,188.19000244140625,189.9499969482422,48794400.0,0.10153670854890368,0.11640791427099631
2023-12-01,190.3300018310547,191.55999755859372,189.22999572753903,191.2400054931641,45679300.0,0.10633037305831423,0.14737130182651573
2023-12-04,189.97999572753903,190.0500030517578,187.4499969482422,189.42999267578125,43389500.0,0.1338235294117647,0.07326944804551756
2023-12-05,190.2100067138672,194.3999938964844,190.17999267578125,193.4199981689453,66628400.0,0.1555228514654744,0.13299745457050183
2023-12-06,194.4499969482422,194.75999450683597,192.1100006103516,192.32000732421875,41089700.0,0.08698593073593074,0.12557787698412698
2023-12-07,193.6300048828125,195.0,193.58999633789065,194.2700042724609,47477700.0,0.10277423309139727,0.13715337523173343
2023-12-08,194.1999969482422,195.9900054931641,193.6699981689453,195.7100067138672,53377300.0,0.05166138125440452,0.0909766519010705
2023-12-11,193.1100006103516,193.4900054931641,191.4199981689453,193.17999267578125,60943700.0,0.09205790297339593,0.13931586742678292
2023-12-12,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,52696900.0,0.10199784838177695,0.14517175681461394
2023-12-13,195.08999633789065,198.0,194.8500061035156,197.9600067138672,70404200.0,0.1237594696969697,0.11020665447365814
2023-12-14,198.0200042724609,199.6199951171875,196.16000366210935,198.1100006103516,66831600.0,0.16496351848464524,0.15642178830559111
2023-12-15,197.52999877929688,198.3999938964844,197.0,197.57000732421875,128256700.0,0.17940454545454546,0.14319604585229587
2023-12-18,196.08999633789065,196.6300048828125,194.38999938964844,195.88999938964844,55751900.0,0.1357142857142857,0.0958558086534277
2023-12-19,196.16000366210935,196.9499969482422,195.88999938964844,196.94000244140625,40714100.0,0.09946397306397306,0.15063148907622592
2023-12-20,196.8999938964844,197.67999267578125,194.8300018310547,194.8300018310547,52242800.0,0.07169521299956083,0.1513274044795784
2023-12-21,196.1000061035156,197.0800018310547,193.5,194.67999267578125,46482500.0,0.13902934497196792,0.13906205664767293
2023-12-22,195.17999267578125,195.41000366210935,192.97000122070312,193.6000061035156,37122800.0,0.10675204425204425,0.13501244783107527
2023-12-26,193.6100006103516,193.88999938964844,192.8300018310547,193.0500030517578,28919300.0,0.0796439451201356,0.14756812264748773
2023-12-27,192.4900054931641,193.5,191.08999633789065,193.1499938964844,48087700.0,0.13999026408664964,0.1825333107321059
2023-12-28,194.13999938964844,194.66000366210935,193.1699981689453,193.5800018310547,34049900.0,0.105338455988456,0.11593522362480345
2023-12-29,193.8999938964844,194.3999938964844,191.72999572753903,192.52999877929688,42628800.0,0.16387221269296742,0.16293160943782728
2024-01-02,187.1499938964844,188.44000244140625,183.88999938964844,185.63999938964844,82488700.0,0.0,0.0
2024-01-03,184.22000122070312,185.8800048828125,183.42999267578125,184.25,58414500.0,0.12802714646464647,0.098630927328844
2024-01-04,182.1499938964844,183.08999633789065,180.8800048828125,181.91000366210935,71983600.0,0.07854755892255892,0.12012354659229658
2024-01-05,181.9900054931641,182.75999450683597,180.1699981689453,181.17999267578125,62303300.0,0.11198871430352912,0.1092111741894039
2024-01-08,182.08999633789065,185.6000061035156,181.5,185.55999755859372,59144500.0,0.0622938443670151,0.11458938103450299
2024-01-09,183.9199981689453,185.1499938964844,182.72999572753903,185.13999938964844,42841800.0,0.15155138339920948,0.1327513850883416
2024-01-10,184.3500061035156,186.3999938964844,183.9199981689453,186.19000244140625,46792900.0,0.08668351223175784,0.141080461714433
2024-01-11,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789065,49128400.0,0.08922459893048128,0.1050633293721529
2024-01-12,186.05999755859372,186.7400054931641,185.19000244140625,185.9199981689453,40444700.0,0.18273395547985713,0.1502450124361717
2024-01-16,182.16000366210935,184.25999450683597,180.92999267578125,183.6300048828125,65603000.0,0.09517809675704413,0.1474905885581723
2024-01-17,181.2700042724609,182.92999267578125,180.3000030517578,182.67999267578125,47317400.0,0.08825384385729212,0.07896610467012766
2024-01-18,186.08999633789065,189.13999938964844,185.8300018310547,188.6300048828125,78005800.0,0.12806690089298786,0.15007266636342725
2024-01-19,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859372,68741000.0,0.0818015873015873,0.11413073038073036
2024-01-22,192.3000030517578,195.3300018310547,192.25999450683597,193.88999938964844,60133900.0,0.0,0.0
2024-01-23,195.0200042724609,195.75,193.8300018310547,195.17999267578125,42355600.0,0.1041015013355439,0.1565918791118259
2024-01-24,195.4199981689453,196.3800048828125,194.33999633789065,194.5,53631300.0,0.09174630924630925,0.09918881118881119
2024-01-25,195.22000122070312,196.2700042724609,193.1100006103516,194.1699981689453,54822100.0,0.09473737373737373,0.12386974525194222
2024-01-26,194.2700042724609,194.75999450683597,191.94000244140625,192.4199981689453,44594000.0,0.062479229524684064,0.13042248786566968
2024-01-29,192.00999450683597,192.1999969482422,189.5800018310547,191.72999572753903,47145600.0,0.08845645465645466,0.13324370536870536
2024-01-30,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,55859400.0,0.14139986824769432,0.1402653867871259
2024-01-31,187.0399932861328,187.1000061035156,184.3500061035156,184.3999938964844,55467800.0,0.09160704264870932,0.15047484727829843
2024-02-01,183.9900054931641,186.9499969482422,183.82000732421875,186.8600006103516,64885400.0,0.0,0.0
2024-02-02,179.86000061035156,187.3300018310547,179.25,185.8500061035156,102518000.0,0.10913060154131583,0.12850603761318047
2024-02-05,188.1499938964844,189.25,185.83999633789065,187.67999267578125,69668800.0,0.10154092292790923,0.15254154394565353
2024-02-06,186.8600006103516,189.30999755859372,186.7700042724609,189.3000030517578,43490800.0,0.1653138528138528,0.12974058769513314
2024-02-07,190.63999938964844,191.0500030517578,188.6100006103516,189.41000366210935,53439000.0,0.14272486772486773,0.1197493722006709
2024-02-08,189.38999938964844,189.5399932861328,187.3500061035156,188.32000732421875,40962000.0,0.11724435474435474,0.12374929516998845
2024-02-09,188.6499938964844,189.9900054931641,188.0,188.8500061035156,45155200.0,0.17668831168831167,0.1436667267917268
2024-02-12,188.4199981689453,188.6699981689453,186.7899932861328,187.1499938964844,41781900.0,0.17600108225108224,0.17950136587131535
2024-02-13,185.7700042724609,186.2100067138672,183.50999450683597,185.0399932861328,56529500.0,0.13733672936259145,0.11217317883266159
2024-02-14,185.32000732421875,185.52999877929688,182.44000244140625,184.1499938964844,54630500.0,0.12021227310700995,0.12833067517278043
2024-02-15,183.5500030517578,184.4900054931641,181.3500061035156,183.8600006103516,65434500.0,0.14133953168044078,0.10807953920778596
2024-02-16,183.4199981689453,184.8500061035156,181.6699981689453,182.30999755859372,49701400.0,0.059806450989486705,0.12158770274638782
2024-02-20,181.7899932861328,182.42999267578125,180.0,181.55999755859372,53665600.0,0.12236660079051384,0.15983007481648787
2024-02-21,181.94000244140625,182.88999938964844,180.66000366210935,182.32000732421875,41529700.0,0.12665684624017956,0.15853975395807407
2024-02-22,183.47999572753903,184.9600067138672,182.4600067138672,184.3699951171875,52292200.0,0.11522067263544536,0.16089392299619573
2024-02-23,185.00999450683597,185.0399932861328,182.22999572753903,182.5200042724609,45119700.0,0.107508608815427,0.1458737947658402
2024-02-26,182.2400054931641,182.75999450683597,180.6499938964844,181.16000366210935,40867400.0,0.06895084082584083,0.12344065656565657
2024-02-27,181.1000061035156,183.9199981689453,179.55999755859375,182.6300048828125,54318900.0,0.06468149234278267,0.09450125469187053
2024-02-28,182.50999450683597,183.1199951171875,180.1300048828125,181.4199981689453,48953900.0,0.15447860962566845,0.006750367502372851
2024-02-29,181.2700042724609,182.57000732421875,179.52999877929688,180.75,136682600.0,0.04682251082251083,0.1147133029008029
